연도,지출코드,지출목적,소비자물가지수,소득계층,가구형태,가계지출
2017,6,보건,98.109,600만원이상 ~ 700미만,근로자가구,264212.5
2017,6,보건,98.109,전체,근로자외가구,186048.0
2017,6,보건,98.109,100만원 미만,근로자외가구,125777.0
2017,6,보건,98.109,100~200만원 미만,근로자외가구,180927.0
2017,6,보건,98.109,200~300만원 미만,근로자외가구,205697.0
2017,6,보건,98.109,300~400만원 미만,근로자외가구,194471.0
2017,6,보건,98.109,400~500만원 미만,근로자외가구,198152.0
2017,6,보건,98.109,500~600만원 미만,근로자외가구,243138.0
2017,6,보건,98.109,600만원이상 ~ 700미만,근로자외가구,257825.5
2018,6,보건,98.058,전체,전체가구,191120.0
2018,6,보건,98.058,100만원 미만,전체가구,115372.0
2018,6,보건,98.058,100~200만원 미만,전체가구,140513.0
2018,6,보건,98.058,200~300만원 미만,전체가구,185571.0
2018,6,보건,98.058,300~400만원 미만,전체가구,193845.0
2018,6,보건,98.058,400~500만원 미만,전체가구,214623.0
2018,6,보건,98.058,500~600만원 미만,전체가구,216806.0
2018,6,보건,98.058,600만원이상 ~ 700미만,전체가구,259357.0
2018,6,보건,98.058,전체,근로자가구,191084.0
2018,6,보건,98.058,100만원 미만,근로자가구,100739.0
2018,6,보건,98.058,100~200만원 미만,근로자가구,108864.0
2018,6,보건,98.058,200~300만원 미만,근로자가구,163155.0
2018,6,보건,98.058,300~400만원 미만,근로자가구,178253.0
2018,6,보건,98.058,400~500만원 미만,근로자가구,213725.0
2018,6,보건,98.058,500~600만원 미만,근로자가구,200416.0
2018,6,보건,98.058,600만원이상 ~ 700미만,근로자가구,257193.0
2018,6,보건,98.058,전체,근로자외가구,191166.0
2018,6,보건,98.058,100만원 미만,근로자외가구,120081.0
2018,6,보건,98.058,100~200만원 미만,근로자외가구,169737.0
2018,6,보건,98.058,200~300만원 미만,근로자외가구,220942.0
2018,6,보건,98.058,300~400만원 미만,근로자외가구,220346.0
2018,6,보건,98.058,400~500만원 미만,근로자외가구,216373.0
2018,6,보건,98.058,500~600만원 미만,근로자외가구,250665.0
2018,6,보건,98.058,600만원이상 ~ 700미만,근로자외가구,263237.5
2019,6,보건,98.516,전체,전체가구,202279.0
2019,6,보건,98.516,100만원 미만,전체가구,115166.0
2019,6,보건,98.516,100~200만원 미만,전체가구,154397.0
2019,6,보건,98.516,200~300만원 미만,전체가구,154739.0
2019,6,보건,98.516,300~400만원 미만,전체가구,187377.0
2019,6,보건,98.516,400~500만원 미만,전체가구,217162.0
2019,6,보건,98.516,500~600만원 미만,전체가구,233686.0
2019,6,보건,98.516,600만원이상 ~ 700미만,전체가구,277299.5
2019,6,보건,98.516,전체,근로자가구,200565.0
2019,6,보건,98.516,100만원 미만,근로자가구,112695.0
2019,6,보건,98.516,100~200만원 미만,근로자가구,115273.0
2019,6,보건,98.516,200~300만원 미만,근로자가구,131978.0
2019,6,보건,98.516,300~400만원 미만,근로자가구,174145.0
2019,6,보건,98.516,400~500만원 미만,근로자가구,207071.0
2019,6,보건,98.516,500~600만원 미만,근로자가구,233821.0
2019,6,보건,98.516,600만원이상 ~ 700미만,근로자가구,265027.0
2019,6,보건,98.516,전체,근로자외가구,204777.0
2019,6,보건,98.516,100만원 미만,근로자외가구,115644.0
2019,6,보건,98.516,100~200만원 미만,근로자외가구,185029.0
2019,6,보건,98.516,200~300만원 미만,근로자외가구,186088.0
2019,6,보건,98.516,300~400만원 미만,근로자외가구,214567.0
2019,6,보건,98.516,400~500만원 미만,근로자외가구,238219.0
2019,6,보건,98.516,500~600만원 미만,근로자외가구,233378.0
2019,6,보건,98.516,600만원이상 ~ 700미만,근로자외가구,316695.5
2020,6,보건,100.0,전체,전체가구,220558.0
2020,6,보건,100.0,100만원 미만,전체가구,119176.0
2020,6,보건,100.0,100~200만원 미만,전체가구,165443.0
2020,6,보건,100.0,200~300만원 미만,전체가구,172810.0
2020,6,보건,100.0,300~400만원 미만,전체가구,201889.0
2020,6,보건,100.0,400~500만원 미만,전체가구,220307.0
2020,6,보건,100.0,500~600만원 미만,전체가구,249398.0
2020,6,보건,100.0,600만원이상 ~ 700미만,전체가구,308574.0
2020,6,보건,100.0,전체,근로자가구,218394.0
2020,6,보건,100.0,100만원 미만,근로자가구,94589.0
2020,6,보건,100.0,100~200만원 미만,근로자가구,126604.0
2020,6,보건,100.0,200~300만원 미만,근로자가구,140821.0
2020,6,보건,100.0,300~400만원 미만,근로자가구,190220.0
2020,6,보건,100.0,400~500만원 미만,근로자가구,211008.0
2020,6,보건,100.0,500~600만원 미만,근로자가구,237562.0
2020,6,보건,100.0,600만원이상 ~ 700미만,근로자가구,291718.5
2020,6,보건,100.0,전체,근로자외가구,223542.0
2020,6,보건,100.0,100만원 미만,근로자외가구,123090.0
2020,6,보건,100.0,100~200만원 미만,근로자외가구,188637.0
2020,6,보건,100.0,200~300만원 미만,근로자외가구,222360.0
2020,6,보건,100.0,300~400만원 미만,근로자외가구,222018.0
2020,6,보건,100.0,400~500만원 미만,근로자외가구,238711.0
2020,6,보건,100.0,500~600만원 미만,근로자외가구,278636.0
2020,6,보건,100.0,600만원이상 ~ 700미만,근로자외가구,354019.5
2021,6,보건,99.92,전체,전체가구,226410.0
2021,6,보건,99.92,100만원 미만,전체가구,127381.0
2021,6,보건,99.92,100~200만원 미만,전체가구,175438.0
2021,6,보건,99.92,200~300만원 미만,전체가구,165690.0
2021,6,보건,99.92,300~400만원 미만,전체가구,208503.0
2021,6,보건,99.92,400~500만원 미만,전체가구,216784.0
2021,6,보건,99.92,500~600만원 미만,전체가구,252535.0
2021,6,보건,99.92,600만원이상 ~ 700미만,전체가구,317448.0
2021,6,보건,99.92,전체,근로자가구,226788.0
2021,6,보건,99.92,100만원 미만,근로자가구,96321.0
2021,6,보건,99.92,100~200만원 미만,근로자가구,138866.0
2021,6,보건,99.92,200~300만원 미만,근로자가구,126851.0
2021,6,보건,99.92,300~400만원 미만,근로자가구,185304.0
2021,6,보건,99.92,400~500만원 미만,근로자가구,205476.0
2021,6,보건,99.92,500~600만원 미만,근로자가구,250492.0
2021,6,보건,99.92,600만원이상 ~ 700미만,근로자가구,313128.5
2021,6,보건,99.92,전체,근로자외가구,225867.0
2021,6,보건,99.92,100만원 미만,근로자외가구,132632.0
2021,6,보건,99.92,100~200만원 미만,근로자외가구,197189.0
2021,6,보건,99.92,200~300만원 미만,근로자외가구,221419.0
2021,6,보건,99.92,300~400만원 미만,근로자외가구,253736.0
2021,6,보건,99.92,400~500만원 미만,근로자외가구,238966.0
2021,6,보건,99.92,500~600만원 미만,근로자외가구,257076.0
2021,6,보건,99.92,600만원이상 ~ 700미만,근로자외가구,329252.0
2012,7,교통,110.852,전체,전체가구,260489.0
2012,7,교통,110.852,100만원 미만,전체가구,42535.0
2012,7,교통,110.852,100~200만원 미만,전체가구,114814.0
2012,7,교통,110.852,200~300만원 미만,전체가구,200045.0
2012,7,교통,110.852,300~400만원 미만,전체가구,246231.0
2012,7,교통,110.852,400~500만원 미만,전체가구,356683.0
2012,7,교통,110.852,500~600만원 미만,전체가구,380697.0
2012,7,교통,110.852,600만원이상 ~ 700미만,전체가구,565778.0
2012,7,교통,110.852,전체,근로자가구,304564.0
2012,7,교통,110.852,100만원 미만,근로자가구,51199.0
2012,7,교통,110.852,100~200만원 미만,근로자가구,122068.0
2012,7,교통,110.852,200~300만원 미만,근로자가구,217857.0
2012,7,교통,110.852,300~400만원 미만,근로자가구,251396.0
2012,7,교통,110.852,400~500만원 미만,근로자가구,370454.0
2012,7,교통,110.852,500~600만원 미만,근로자가구,378817.0
2012,7,교통,110.852,600만원이상 ~ 700미만,근로자가구,568404.0
2012,7,교통,110.852,전체,근로자외가구,198292.0
2012,7,교통,110.852,100만원 미만,근로자외가구,40335.0
2012,7,교통,110.852,100~200만원 미만,근로자외가구,106918.0
2012,7,교통,110.852,200~300만원 미만,근로자외가구,169654.0
2012,7,교통,110.852,300~400만원 미만,근로자외가구,236897.0
2012,7,교통,110.852,400~500만원 미만,근로자외가구,329360.0
2012,7,교통,110.852,500~600만원 미만,근로자외가구,386064.0
2012,7,교통,110.852,600만원이상 ~ 700미만,근로자외가구,558624.0
2013,7,교통,110.267,전체,전체가구,264986.0
2013,7,교통,110.267,100만원 미만,전체가구,41163.0
2013,7,교통,110.267,100~200만원 미만,전체가구,110226.0
2013,7,교통,110.267,200~300만원 미만,전체가구,208829.0
2013,7,교통,110.267,300~400만원 미만,전체가구,252171.0
2013,7,교통,110.267,400~500만원 미만,전체가구,360997.0
2013,7,교통,110.267,500~600만원 미만,전체가구,415206.0
2013,7,교통,110.267,600만원이상 ~ 700미만,전체가구,524669.0
2013,7,교통,110.267,전체,근로자가구,312425.0
2013,7,교통,110.267,100만원 미만,근로자가구,53523.0
2013,7,교통,110.267,100~200만원 미만,근로자가구,117748.0
2013,7,교통,110.267,200~300만원 미만,근로자가구,225511.0
2013,7,교통,110.267,300~400만원 미만,근로자가구,256975.0
2013,7,교통,110.267,400~500만원 미만,근로자가구,360401.0
2013,7,교통,110.267,500~600만원 미만,근로자가구,427714.0
2013,7,교통,110.267,600만원이상 ~ 700미만,근로자가구,528681.0
2013,7,교통,110.267,전체,근로자외가구,197965.0
2013,7,교통,110.267,100만원 미만,근로자외가구,38389.0
2013,7,교통,110.267,100~200만원 미만,근로자외가구,102729.0
2013,7,교통,110.267,200~300만원 미만,근로자외가구,180813.0
2013,7,교통,110.267,300~400만원 미만,근로자외가구,243775.0
2013,7,교통,110.267,400~500만원 미만,근로자외가구,362246.0
2013,7,교통,110.267,500~600만원 미만,근로자외가구,379661.0
2013,7,교통,110.267,600만원이상 ~ 700미만,근로자외가구,512307.0
2014,7,교통,108.496,전체,전체가구,282265.0
2014,7,교통,108.496,100만원 미만,전체가구,43849.0
2014,7,교통,108.496,100~200만원 미만,전체가구,103885.0
2014,7,교통,108.496,200~300만원 미만,전체가구,192278.0
2014,7,교통,108.496,300~400만원 미만,전체가구,290437.0
2014,7,교통,108.496,400~500만원 미만,전체가구,341199.0
2014,7,교통,108.496,500~600만원 미만,전체가구,434737.0
2014,7,교통,108.496,600만원이상 ~ 700미만,전체가구,598957.0
2014,7,교통,108.496,전체,근로자가구,332823.0
2014,7,교통,108.496,100만원 미만,근로자가구,43706.0
2014,7,교통,108.496,100~200만원 미만,근로자가구,108774.0
2014,7,교통,108.496,200~300만원 미만,근로자가구,196068.0
2014,7,교통,108.496,300~400만원 미만,근로자가구,307717.0
2014,7,교통,108.496,400~500만원 미만,근로자가구,351994.0
2014,7,교통,108.496,500~600만원 미만,근로자가구,433784.0
2014,7,교통,108.496,600만원이상 ~ 700미만,근로자가구,596369.0
2014,7,교통,108.496,전체,근로자외가구,210675.0
2014,7,교통,108.496,100만원 미만,근로자외가구,43882.0
2014,7,교통,108.496,100~200만원 미만,근로자외가구,99218.0
2014,7,교통,108.496,200~300만원 미만,근로자외가구,185826.0
2014,7,교통,108.496,300~400만원 미만,근로자외가구,260650.0
2014,7,교통,108.496,400~500만원 미만,근로자외가구,317451.0
2014,7,교통,108.496,500~600만원 미만,근로자외가구,437364.0
2014,7,교통,108.496,600만원이상 ~ 700미만,근로자외가구,606948.0
2015,7,교통,99.99,전체,전체가구,271141.0
2015,7,교통,99.99,100만원 미만,전체가구,38470.0
2015,7,교통,99.99,100~200만원 미만,전체가구,92487.0
2015,7,교통,99.99,200~300만원 미만,전체가구,197331.0
2015,7,교통,99.99,300~400만원 미만,전체가구,275402.0
2015,7,교통,99.99,400~500만원 미만,전체가구,344247.0
2015,7,교통,99.99,500~600만원 미만,전체가구,448194.0
2015,7,교통,99.99,600만원이상 ~ 700미만,전체가구,534064.0
2015,7,교통,99.99,전체,근로자가구,306871.0
2015,7,교통,99.99,100만원 미만,근로자가구,37019.0
2015,7,교통,99.99,100~200만원 미만,근로자가구,103104.0
2015,7,교통,99.99,200~300만원 미만,근로자가구,192168.0
2015,7,교통,99.99,300~400만원 미만,근로자가구,256586.0
2015,7,교통,99.99,400~500만원 미만,근로자가구,366030.0
2015,7,교통,99.99,500~600만원 미만,근로자가구,454290.0
2015,7,교통,99.99,600만원이상 ~ 700미만,근로자가구,498624.0
2015,7,교통,99.99,전체,근로자외가구,220310.0
2015,7,교통,99.99,100만원 미만,근로자외가구,38834.0
2015,7,교통,99.99,100~200만원 미만,근로자외가구,82637.0
2015,7,교통,99.99,200~300만원 미만,근로자외가구,205257.0
2015,7,교통,99.99,300~400만원 미만,근로자외가구,310447.0
2015,7,교통,99.99,400~500만원 미만,근로자외가구,297123.0
2015,7,교통,99.99,500~600만원 미만,근로자외가구,432531.0
2015,7,교통,99.99,600만원이상 ~ 700미만,근로자외가구,642818.0
2016,7,교통,97.775,전체,전체가구,254670.0
2016,7,교통,97.775,100만원 미만,전체가구,42767.0
2016,7,교통,97.775,100~200만원 미만,전체가구,99788.0
2016,7,교통,97.775,200~300만원 미만,전체가구,173199.0
2016,7,교통,97.775,300~400만원 미만,전체가구,230592.0
2016,7,교통,97.775,400~500만원 미만,전체가구,311750.0
2016,7,교통,97.775,500~600만원 미만,전체가구,428917.0
2016,7,교통,97.775,600만원이상 ~ 700미만,전체가구,534546.0
2016,7,교통,97.775,전체,근로자가구,300233.0
2016,7,교통,97.775,100만원 미만,근로자가구,44137.0
2016,7,교통,97.775,100~200만원 미만,근로자가구,103663.0
2016,7,교통,97.775,200~300만원 미만,근로자가구,177435.0
2016,7,교통,97.775,300~400만원 미만,근로자가구,233387.0
2016,7,교통,97.775,400~500만원 미만,근로자가구,297957.0
2016,7,교통,97.775,500~600만원 미만,근로자가구,445942.0
2016,7,교통,97.775,600만원이상 ~ 700미만,근로자가구,533662.0
2016,7,교통,97.775,전체,근로자외가구,192717.0
2016,7,교통,97.775,100만원 미만,근로자외가구,42472.0
2016,7,교통,97.775,100~200만원 미만,근로자외가구,96209.0
2016,7,교통,97.775,200~300만원 미만,근로자외가구,167284.0
2016,7,교통,97.775,300~400만원 미만,근로자외가구,225135.0
2016,7,교통,97.775,400~500만원 미만,근로자외가구,340187.0
2016,7,교통,97.775,500~600만원 미만,근로자외가구,392056.0
2016,7,교통,97.775,600만원이상 ~ 700미만,근로자외가구,537636.0
2017,7,교통,101.277,전체,전체가구,369150.0
2017,7,교통,101.277,100만원 미만,전체가구,84504.0
2017,7,교통,101.277,100~200만원 미만,전체가구,172361.0
2017,7,교통,101.277,200~300만원 미만,전체가구,268642.0
2017,7,교통,101.277,300~400만원 미만,전체가구,404766.0
2017,7,교통,101.277,400~500만원 미만,전체가구,473613.0
2017,7,교통,101.277,500~600만원 미만,전체가구,505910.0
2017,7,교통,101.277,600만원이상 ~ 700미만,전체가구,702299.0
2017,7,교통,101.277,전체,근로자가구,435647.0
2017,7,교통,101.277,100만원 미만,근로자가구,106110.0
2017,7,교통,101.277,100~200만원 미만,근로자가구,172391.0
2017,7,교통,101.277,200~300만원 미만,근로자가구,276737.0
2017,7,교통,101.277,300~400만원 미만,근로자가구,411677.0
2017,7,교통,101.277,400~500만원 미만,근로자가구,448114.0
2017,7,교통,101.277,500~600만원 미만,근로자가구,514911.0
2017,7,교통,101.277,600만원이상 ~ 700미만,근로자가구,726249.5
2017,7,교통,101.277,전체,근로자외가구,290143.0
2017,7,교통,101.277,100만원 미만,근로자외가구,79722.0
2017,7,교통,101.277,100~200만원 미만,근로자외가구,172332.0
2017,7,교통,101.277,200~300만원 미만,근로자외가구,256344.0
2017,7,교통,101.277,300~400만원 미만,근로자외가구,391513.0
2017,7,교통,101.277,400~500만원 미만,근로자외가구,524190.0
2017,7,교통,101.277,500~600만원 미만,근로자외가구,487617.0
2017,7,교통,101.277,600만원이상 ~ 700미만,근로자외가구,651972.5
2018,7,교통,103.727,전체,전체가구,348808.0
2018,7,교통,103.727,100만원 미만,전체가구,92987.0
2018,7,교통,103.727,100~200만원 미만,전체가구,168429.0
2018,7,교통,103.727,200~300만원 미만,전체가구,242393.0
2018,7,교통,103.727,300~400만원 미만,전체가구,336792.0
2018,7,교통,103.727,400~500만원 미만,전체가구,444253.0
2018,7,교통,103.727,500~600만원 미만,전체가구,481532.0
2018,7,교통,103.727,600만원이상 ~ 700미만,전체가구,653701.0
2018,7,교통,103.727,전체,근로자가구,405682.0
2018,7,교통,103.727,100만원 미만,근로자가구,133356.0
2018,7,교통,103.727,100~200만원 미만,근로자가구,177983.0
2018,7,교통,103.727,200~300만원 미만,근로자가구,253236.0
2018,7,교통,103.727,300~400만원 미만,근로자가구,350786.0
2018,7,교통,103.727,400~500만원 미만,근로자가구,478468.0
2018,7,교통,103.727,500~600만원 미만,근로자가구,455878.0
2018,7,교통,103.727,600만원이상 ~ 700미만,근로자가구,664419.5
2018,7,교통,103.727,전체,근로자외가구,275963.0
2018,7,교통,103.727,100만원 미만,근로자외가구,79998.0
2018,7,교통,103.727,100~200만원 미만,근로자외가구,159606.0
2018,7,교통,103.727,200~300만원 미만,근로자외가구,225283.0
2018,7,교통,103.727,300~400만원 미만,근로자외가구,313008.0
2018,7,교통,103.727,400~500만원 미만,근로자외가구,377529.0
2018,7,교통,103.727,500~600만원 미만,근로자외가구,534529.0
2018,7,교통,103.727,600만원이상 ~ 700미만,근로자외가구,630396.5
2019,7,교통,101.867,전체,전체가구,295974.0
2019,7,교통,101.867,100만원 미만,전체가구,57593.0
2019,7,교통,101.867,100~200만원 미만,전체가구,109296.0
2019,7,교통,101.867,200~300만원 미만,전체가구,177917.0
2019,7,교통,101.867,300~400만원 미만,전체가구,268378.0
2019,7,교통,101.867,400~500만원 미만,전체가구,404975.0
2019,7,교통,101.867,500~600만원 미만,전체가구,388003.0
2019,7,교통,101.867,600만원이상 ~ 700미만,전체가구,486614.0
2019,7,교통,101.867,전체,근로자가구,352682.0
2019,7,교통,101.867,100만원 미만,근로자가구,56067.0
2019,7,교통,101.867,100~200만원 미만,근로자가구,115509.0
2019,7,교통,101.867,200~300만원 미만,근로자가구,174111.0
2019,7,교통,101.867,300~400만원 미만,근로자가구,295945.0
2019,7,교통,101.867,400~500만원 미만,근로자가구,454110.0
2019,7,교통,101.867,500~600만원 미만,근로자가구,409243.0
2019,7,교통,101.867,600만원이상 ~ 700미만,근로자가구,484009.5
2019,7,교통,101.867,전체,근로자외가구,213294.0
2019,7,교통,101.867,100만원 미만,근로자외가구,57888.0
2019,7,교통,101.867,100~200만원 미만,근로자외가구,104430.0
2019,7,교통,101.867,200~300만원 미만,근로자외가구,183159.0
2019,7,교통,101.867,300~400만원 미만,근로자외가구,211733.0
2019,7,교통,101.867,400~500만원 미만,근로자외가구,302443.0
2019,7,교통,101.867,500~600만원 미만,근로자외가구,339413.0
2019,7,교통,101.867,600만원이상 ~ 700미만,근로자외가구,491917.0
2020,7,교통,100.0,전체,전체가구,288848.0
2020,7,교통,100.0,100만원 미만,전체가구,59242.0
2020,7,교통,100.0,100~200만원 미만,전체가구,91384.0
2020,7,교통,100.0,200~300만원 미만,전체가구,164630.0
2020,7,교통,100.0,300~400만원 미만,전체가구,214738.0
2020,7,교통,100.0,400~500만원 미만,전체가구,303571.0
2020,7,교통,100.0,500~600만원 미만,전체가구,330872.0
2020,7,교통,100.0,600만원이상 ~ 700미만,전체가구,567901.5
2020,7,교통,100.0,전체,근로자가구,327367.0
2020,7,교통,100.0,100만원 미만,근로자가구,53339.0
2020,7,교통,100.0,100~200만원 미만,근로자가구,94178.0
2020,7,교통,100.0,200~300만원 미만,근로자가구,147801.0
2020,7,교통,100.0,300~400만원 미만,근로자가구,224842.0
2020,7,교통,100.0,400~500만원 미만,근로자가구,285184.0
2020,7,교통,100.0,500~600만원 미만,근로자가구,337436.0
2020,7,교통,100.0,600만원이상 ~ 700미만,근로자가구,548150.0
2020,7,교통,100.0,전체,근로자외가구,235719.0
2020,7,교통,100.0,100만원 미만,근로자외가구,60182.0
2020,7,교통,100.0,100~200만원 미만,근로자외가구,89715.0
2020,7,교통,100.0,200~300만원 미만,근로자외가구,190698.0
2020,7,교통,100.0,300~400만원 미만,근로자외가구,197307.0
2020,7,교통,100.0,400~500만원 미만,근로자외가구,339961.0
2020,7,교통,100.0,500~600만원 미만,근로자외가구,314660.0
2020,7,교통,100.0,600만원이상 ~ 700미만,근로자외가구,619905.0
2021,7,교통,106.33,전체,전체가구,286749.0
2021,7,교통,106.33,100만원 미만,전체가구,78810.0
2021,7,교통,106.33,100~200만원 미만,전체가구,95536.0
2021,7,교통,106.33,200~300만원 미만,전체가구,152262.0
2021,7,교통,106.33,300~400만원 미만,전체가구,241744.0
2021,7,교통,106.33,400~500만원 미만,전체가구,273395.0
2021,7,교통,106.33,500~600만원 미만,전체가구,407987.0
2021,7,교통,106.33,600만원이상 ~ 700미만,전체가구,494649.5
2021,7,교통,106.33,전체,근로자가구,331121.0
2021,7,교통,106.33,100만원 미만,근로자가구,124939.0
2021,7,교통,106.33,100~200만원 미만,근로자가구,88546.0
2021,7,교통,106.33,200~300만원 미만,근로자가구,156983.0
2021,7,교통,106.33,300~400만원 미만,근로자가구,249618.0
2021,7,교통,106.33,400~500만원 미만,근로자가구,287910.0
2021,7,교통,106.33,500~600만원 미만,근로자가구,392629.0
2021,7,교통,106.33,600만원이상 ~ 700미만,근로자가구,504537.5
2021,7,교통,106.33,전체,근로자외가구,223024.0
2021,7,교통,106.33,100만원 미만,근로자외가구,71012.0
2021,7,교통,106.33,100~200만원 미만,근로자외가구,99694.0
2021,7,교통,106.33,200~300만원 미만,근로자외가구,145489.0
2021,7,교통,106.33,300~400만원 미만,근로자외가구,226393.0
2021,7,교통,106.33,400~500만원 미만,근로자외가구,244923.0
2021,7,교통,106.33,500~600만원 미만,근로자외가구,442120.0
2021,7,교통,106.33,600만원이상 ~ 700미만,근로자외가구,467270.5
2012,8,통신,105.419,전체,전체가구,131575.0
2012,8,통신,105.419,100만원 미만,전체가구,34515.0
2012,8,통신,105.419,100~200만원 미만,전체가구,79256.0
2012,8,통신,105.419,200~300만원 미만,전체가구,125719.0
2012,8,통신,105.419,300~400만원 미만,전체가구,155980.0
2012,8,통신,105.419,400~500만원 미만,전체가구,171671.0
2012,8,통신,105.419,500~600만원 미만,전체가구,178936.0
2012,8,통신,105.419,600만원이상 ~ 700미만,전체가구,194926.0
2012,8,통신,105.419,전체,근로자가구,144753.0
2012,8,통신,105.419,100만원 미만,근로자가구,38603.0
2012,8,통신,105.419,100~200만원 미만,근로자가구,83985.0
2012,8,통신,105.419,200~300만원 미만,근로자가구,128080.0
2012,8,통신,105.419,300~400만원 미만,근로자가구,156109.0
2012,8,통신,105.419,400~500만원 미만,근로자가구,166337.0
2012,8,통신,105.419,500~600만원 미만,근로자가구,172408.0
2012,8,통신,105.419,600만원이상 ~ 700미만,근로자가구,191636.0
2012,8,통신,105.419,전체,근로자외가구,112978.0
2012,8,통신,105.419,100만원 미만,근로자외가구,33477.0
2012,8,통신,105.419,100~200만원 미만,근로자외가구,74109.0
2012,8,통신,105.419,200~300만원 미만,근로자외가구,121690.0
2012,8,통신,105.419,300~400만원 미만,근로자외가구,155745.0
2012,8,통신,105.419,400~500만원 미만,근로자외가구,182255.0
2012,8,통신,105.419,500~600만원 미만,근로자외가구,197572.0
2012,8,통신,105.419,600만원이상 ~ 700미만,근로자외가구,203886.0
2013,8,통신,105.282,전체,전체가구,131192.0
2013,8,통신,105.282,100만원 미만,전체가구,32950.0
2013,8,통신,105.282,100~200만원 미만,전체가구,74564.0
2013,8,통신,105.282,200~300만원 미만,전체가구,126447.0
2013,8,통신,105.282,300~400만원 미만,전체가구,152626.0
2013,8,통신,105.282,400~500만원 미만,전체가구,171377.0
2013,8,통신,105.282,500~600만원 미만,전체가구,175515.0
2013,8,통신,105.282,600만원이상 ~ 700미만,전체가구,194556.0
2013,8,통신,105.282,전체,근로자가구,146043.0
2013,8,통신,105.282,100만원 미만,근로자가구,37280.0
2013,8,통신,105.282,100~200만원 미만,근로자가구,79614.0
2013,8,통신,105.282,200~300만원 미만,근로자가구,129909.0
2013,8,통신,105.282,300~400만원 미만,근로자가구,152378.0
2013,8,통신,105.282,400~500만원 미만,근로자가구,165466.0
2013,8,통신,105.282,500~600만원 미만,근로자가구,174321.0
2013,8,통신,105.282,600만원이상 ~ 700미만,근로자가구,190870.0
2013,8,통신,105.282,전체,근로자외가구,110211.0
2013,8,통신,105.282,100만원 미만,근로자외가구,31978.0
2013,8,통신,105.282,100~200만원 미만,근로자외가구,69530.0
2013,8,통신,105.282,200~300만원 미만,근로자외가구,120634.0
2013,8,통신,105.282,300~400만원 미만,근로자외가구,153060.0
2013,8,통신,105.282,400~500만원 미만,근로자외가구,183759.0
2013,8,통신,105.282,500~600만원 미만,근로자외가구,178908.0
2013,8,통신,105.282,600만원이상 ~ 700미만,근로자외가구,205911.0
2014,8,통신,105.217,전체,전체가구,127344.0
2014,8,통신,105.217,100만원 미만,전체가구,33264.0
2014,8,통신,105.217,100~200만원 미만,전체가구,67849.0
2014,8,통신,105.217,200~300만원 미만,전체가구,123067.0
2014,8,통신,105.217,300~400만원 미만,전체가구,145572.0
2014,8,통신,105.217,400~500만원 미만,전체가구,166843.0
2014,8,통신,105.217,500~600만원 미만,전체가구,173140.0
2014,8,통신,105.217,600만원이상 ~ 700미만,전체가구,188918.0
2014,8,통신,105.217,전체,근로자가구,142667.0
2014,8,통신,105.217,100만원 미만,근로자가구,37759.0
2014,8,통신,105.217,100~200만원 미만,근로자가구,73553.0
2014,8,통신,105.217,200~300만원 미만,근로자가구,128789.0
2014,8,통신,105.217,300~400만원 미만,근로자가구,145186.0
2014,8,통신,105.217,400~500만원 미만,근로자가구,163792.0
2014,8,통신,105.217,500~600만원 미만,근로자가구,172364.0
2014,8,통신,105.217,600만원이상 ~ 700미만,근로자가구,183200.0
2014,8,통신,105.217,전체,근로자외가구,105647.0
2014,8,통신,105.217,100만원 미만,근로자외가구,32232.0
2014,8,통신,105.217,100~200만원 미만,근로자외가구,62402.0
2014,8,통신,105.217,200~300만원 미만,근로자외가구,113324.0
2014,8,통신,105.217,300~400만원 미만,근로자외가구,146237.0
2014,8,통신,105.217,400~500만원 미만,근로자외가구,173556.0
2014,8,통신,105.217,500~600만원 미만,근로자외가구,175279.0
2014,8,통신,105.217,600만원이상 ~ 700미만,근로자외가구,206573.0
2015,8,통신,105.017,전체,전체가구,123291.0
2015,8,통신,105.017,100만원 미만,전체가구,29456.0
2015,8,통신,105.017,100~200만원 미만,전체가구,65001.0
2015,8,통신,105.017,200~300만원 미만,전체가구,110888.0
2015,8,통신,105.017,300~400만원 미만,전체가구,142057.0
2015,8,통신,105.017,400~500만원 미만,전체가구,160657.0
2015,8,통신,105.017,500~600만원 미만,전체가구,169990.0
2015,8,통신,105.017,600만원이상 ~ 700미만,전체가구,188752.0
2015,8,통신,105.017,전체,근로자가구,137915.0
2015,8,통신,105.017,100만원 미만,근로자가구,34777.0
2015,8,통신,105.017,100~200만원 미만,근로자가구,74526.0
2015,8,통신,105.017,200~300만원 미만,근로자가구,114466.0
2015,8,통신,105.017,300~400만원 미만,근로자가구,141799.0
2015,8,통신,105.017,400~500만원 미만,근로자가구,159082.0
2015,8,통신,105.017,500~600만원 미만,근로자가구,169474.0
2015,8,통신,105.017,600만원이상 ~ 700미만,근로자가구,180584.0
2015,8,통신,105.017,전체,근로자외가구,102486.0
2015,8,통신,105.017,100만원 미만,근로자외가구,28119.0
2015,8,통신,105.017,100~200만원 미만,근로자외가구,56165.0
2015,8,통신,105.017,200~300만원 미만,근로자외가구,105397.0
2015,8,통신,105.017,300~400만원 미만,근로자외가구,142536.0
2015,8,통신,105.017,400~500만원 미만,근로자외가구,164062.0
2015,8,통신,105.017,500~600만원 미만,근로자외가구,171317.0
2015,8,통신,105.017,600만원이상 ~ 700미만,근로자외가구,213817.0
