연도,지출품목별,지출코드,지출목적,소비자물가지수,소득계층,가구형태,가계지출
2013,12 기타 상품 및 서비스,12,기타 상품 및 서비스,85.302,500~600만원 미만,전체가구,253567.0
2013,12 기타 상품 및 서비스,12,기타 상품 및 서비스,85.302,600만원이상 ~ 700미만,전체가구,356079.0
2013,12 기타 상품 및 서비스,12,기타 상품 및 서비스,85.302,전체,근로자가구,197129.0
2013,12 기타 상품 및 서비스,12,기타 상품 및 서비스,85.302,100만원 미만,근로자가구,39861.0
2013,12 기타 상품 및 서비스,12,기타 상품 및 서비스,85.302,100~200만원 미만,근로자가구,79431.0
2013,12 기타 상품 및 서비스,12,기타 상품 및 서비스,85.302,200~300만원 미만,근로자가구,129733.0
2013,12 기타 상품 및 서비스,12,기타 상품 및 서비스,85.302,300~400만원 미만,근로자가구,183883.0
2013,12 기타 상품 및 서비스,12,기타 상품 및 서비스,85.302,400~500만원 미만,근로자가구,211929.0
2013,12 기타 상품 및 서비스,12,기타 상품 및 서비스,85.302,500~600만원 미만,근로자가구,252949.0
2013,12 기타 상품 및 서비스,12,기타 상품 및 서비스,85.302,600만원이상 ~ 700미만,근로자가구,339822.0
2013,12 기타 상품 및 서비스,12,기타 상품 및 서비스,85.302,전체,근로자외가구,148773.0
2013,12 기타 상품 및 서비스,12,기타 상품 및 서비스,85.302,100만원 미만,근로자외가구,37618.0
2013,12 기타 상품 및 서비스,12,기타 상품 및 서비스,85.302,100~200만원 미만,근로자외가구,77368.0
2013,12 기타 상품 및 서비스,12,기타 상품 및 서비스,85.302,200~300만원 미만,근로자외가구,147487.0
2013,12 기타 상품 및 서비스,12,기타 상품 및 서비스,85.302,300~400만원 미만,근로자외가구,182225.0
2013,12 기타 상품 및 서비스,12,기타 상품 및 서비스,85.302,400~500만원 미만,근로자외가구,233558.0
2013,12 기타 상품 및 서비스,12,기타 상품 및 서비스,85.302,500~600만원 미만,근로자외가구,255325.0
2013,12 기타 상품 및 서비스,12,기타 상품 및 서비스,85.302,600만원이상 ~ 700미만,근로자외가구,406173.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,전체,전체가구,186860.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,100만원 미만,전체가구,44395.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,100~200만원 미만,전체가구,82423.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,200~300만원 미만,전체가구,138142.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,300~400만원 미만,전체가구,193108.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,400~500만원 미만,전체가구,230713.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,500~600만원 미만,전체가구,263053.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,600만원이상 ~ 700미만,전체가구,368508.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,전체,근로자가구,208442.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,100만원 미만,근로자가구,38169.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,100~200만원 미만,근로자가구,83441.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,200~300만원 미만,근로자가구,134793.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,300~400만원 미만,근로자가구,197432.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,400~500만원 미만,근로자가구,230431.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,500~600만원 미만,근로자가구,260820.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,600만원이상 ~ 700미만,근로자가구,345623.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,전체,근로자외가구,156300.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,100만원 미만,근로자외가구,45824.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,100~200만원 미만,근로자외가구,81452.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,200~300만원 미만,근로자외가구,143844.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,300~400만원 미만,근로자외가구,185654.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,400~500만원 미만,근로자외가구,231332.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,500~600만원 미만,근로자외가구,269211.0
2014,12 기타 상품 및 서비스,12,기타 상품 및 서비스,87.932,600만원이상 ~ 700미만,근로자외가구,439170.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,전체,전체가구,185922.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,100만원 미만,전체가구,37911.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,100~200만원 미만,전체가구,82556.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,200~300만원 미만,전체가구,136579.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,300~400만원 미만,전체가구,188075.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,400~500만원 미만,전체가구,242390.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,500~600만원 미만,전체가구,261950.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,600만원이상 ~ 700미만,전체가구,359434.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,전체,근로자가구,205859.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,100만원 미만,근로자가구,42133.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,100~200만원 미만,근로자가구,83304.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,200~300만원 미만,근로자가구,133115.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,300~400만원 미만,근로자가구,180252.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,400~500만원 미만,근로자가구,237490.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,500~600만원 미만,근로자가구,247192.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,600만원이상 ~ 700미만,근로자가구,351114.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,전체,근로자외가구,157559.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,100만원 미만,근로자외가구,36850.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,100~200만원 미만,근로자외가구,81862.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,200~300만원 미만,근로자외가구,141895.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,300~400만원 미만,근로자외가구,202644.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,400~500만원 미만,근로자외가구,252992.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,500~600만원 미만,근로자외가구,299869.0
2015,12 기타 상품 및 서비스,12,기타 상품 및 서비스,90.271,600만원이상 ~ 700미만,근로자외가구,384966.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,전체,전체가구,186324.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,100만원 미만,전체가구,42525.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,100~200만원 미만,전체가구,80047.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,200~300만원 미만,전체가구,133784.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,300~400만원 미만,전체가구,184045.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,400~500만원 미만,전체가구,237262.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,500~600만원 미만,전체가구,273066.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,600만원이상 ~ 700미만,전체가구,370022.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,전체,근로자가구,208353.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,100만원 미만,근로자가구,42412.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,100~200만원 미만,근로자가구,83563.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,200~300만원 미만,근로자가구,134938.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,300~400만원 미만,근로자가구,179079.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,400~500만원 미만,근로자가구,226164.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,500~600만원 미만,근로자가구,270133.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,600만원이상 ~ 700미만,근로자가구,345705.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,전체,근로자외가구,156372.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,100만원 미만,근로자외가구,42549.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,100~200만원 미만,근로자외가구,76800.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,200~300만원 미만,근로자외가구,132172.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,300~400만원 미만,근로자외가구,193742.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,400~500만원 미만,근로자외가구,260143.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,500~600만원 미만,근로자외가구,279417.0
2016,12 기타 상품 및 서비스,12,기타 상품 및 서비스,93.378,600만원이상 ~ 700미만,근로자외가구,455111.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,전체,전체가구,201712.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,100만원 미만,전체가구,70059.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,100~200만원 미만,전체가구,118986.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,200~300만원 미만,전체가구,159713.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,300~400만원 미만,전체가구,203705.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,400~500만원 미만,전체가구,250079.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,500~600만원 미만,전체가구,265454.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,600만원이상 ~ 700미만,전체가구,357921.5
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,전체,근로자가구,227586.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,100만원 미만,근로자가구,76405.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,100~200만원 미만,근로자가구,116464.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,200~300만원 미만,근로자가구,148992.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,300~400만원 미만,근로자가구,201978.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,400~500만원 미만,근로자가구,256033.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,500~600만원 미만,근로자가구,274110.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,600만원이상 ~ 700미만,근로자가구,353645.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,전체,근로자외가구,170970.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,100만원 미만,근로자외가구,68654.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,100~200만원 미만,근로자외가구,121319.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,200~300만원 미만,근로자외가구,175999.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,300~400만원 미만,근로자외가구,207018.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,400~500만원 미만,근로자외가구,238268.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,500~600만원 미만,근로자외가구,247861.0
2017,12 기타 상품 및 서비스,12,기타 상품 및 서비스,95.967,600만원이상 ~ 700미만,근로자외가구,366771.5
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,전체,전체가구,192282.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,100만원 미만,전체가구,69657.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,100~200만원 미만,전체가구,106796.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,200~300만원 미만,전체가구,150193.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,300~400만원 미만,전체가구,198291.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,400~500만원 미만,전체가구,217903.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,500~600만원 미만,전체가구,260349.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,600만원이상 ~ 700미만,전체가구,335378.5
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,전체,근로자가구,214429.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,100만원 미만,근로자가구,94247.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,100~200만원 미만,근로자가구,106549.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,200~300만원 미만,근로자가구,151514.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,300~400만원 미만,근로자가구,199445.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,400~500만원 미만,근로자가구,217239.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,500~600만원 미만,근로자가구,255391.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,600만원이상 ~ 700미만,근로자가구,335539.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,전체,근로자외가구,163915.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,100만원 미만,근로자외가구,61745.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,100~200만원 미만,근로자외가구,107023.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,200~300만원 미만,근로자외가구,148109.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,300~400만원 미만,근로자외가구,196329.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,400~500만원 미만,근로자외가구,219200.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,500~600만원 미만,근로자외가구,270592.0
2018,12 기타 상품 및 서비스,12,기타 상품 및 서비스,96.533,600만원이상 ~ 700미만,근로자외가구,335767.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,전체,전체가구,206182.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,100만원 미만,전체가구,52013.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,100~200만원 미만,전체가구,92001.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,200~300만원 미만,전체가구,137635.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,300~400만원 미만,전체가구,192566.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,400~500만원 미만,전체가구,229056.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,500~600만원 미만,전체가구,266706.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,600만원이상 ~ 700미만,전체가구,348653.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,전체,근로자가구,228797.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,100만원 미만,근로자가구,51785.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,100~200만원 미만,근로자가구,97283.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,200~300만원 미만,근로자가구,132495.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,300~400만원 미만,근로자가구,195117.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,400~500만원 미만,근로자가구,227558.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,500~600만원 미만,근로자가구,262924.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,600만원이상 ~ 700미만,근로자가구,340603.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,전체,근로자외가구,173209.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,100만원 미만,근로자외가구,52057.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,100~200만원 미만,근로자외가구,87866.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,200~300만원 미만,근로자외가구,144714.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,300~400만원 미만,근로자외가구,187323.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,400~500만원 미만,근로자외가구,232181.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,500~600만원 미만,근로자외가구,275357.0
2019,12 기타 상품 및 서비스,12,기타 상품 및 서비스,98.082,600만원이상 ~ 700미만,근로자외가구,375764.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,전체,전체가구,203873.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,100만원 미만,전체가구,56278.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,100~200만원 미만,전체가구,82225.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,200~300만원 미만,전체가구,128179.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,300~400만원 미만,전체가구,173117.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,400~500만원 미만,전체가구,213482.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,500~600만원 미만,전체가구,266376.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,600만원이상 ~ 700미만,전체가구,352954.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,전체,근로자가구,220826.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,100만원 미만,근로자가구,51417.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,100~200만원 미만,근로자가구,83558.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,200~300만원 미만,근로자가구,118076.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,300~400만원 미만,근로자가구,167515.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,400~500만원 미만,근로자가구,204993.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,500~600만원 미만,근로자가구,259636.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,600만원이상 ~ 700미만,근로자가구,334016.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,전체,근로자외가구,180490.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,100만원 미만,근로자외가구,57052.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,100~200만원 미만,근로자외가구,81429.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,200~300만원 미만,근로자외가구,143828.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,300~400만원 미만,근로자외가구,182780.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,400~500만원 미만,근로자외가구,230283.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,500~600만원 미만,근로자외가구,283028.0
2020,12 기타 상품 및 서비스,12,기타 상품 및 서비스,100.0,600만원이상 ~ 700미만,근로자외가구,405704.5
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,전체,전체가구,205836.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,100만원 미만,전체가구,59805.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,100~200만원 미만,전체가구,85341.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,200~300만원 미만,전체가구,127690.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,300~400만원 미만,전체가구,171605.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,400~500만원 미만,전체가구,223788.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,500~600만원 미만,전체가구,257281.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,600만원이상 ~ 700미만,전체가구,342415.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,전체,근로자가구,226214.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,100만원 미만,근로자가구,67318.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,100~200만원 미만,근로자가구,83701.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,200~300만원 미만,근로자가구,123859.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,300~400만원 미만,근로자가구,165429.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,400~500만원 미만,근로자가구,222516.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,500~600만원 미만,근로자가구,253931.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,600만원이상 ~ 700미만,근로자가구,326844.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,전체,근로자외가구,176572.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,100만원 미만,근로자외가구,58535.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,100~200만원 미만,근로자외가구,86316.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,200~300만원 미만,근로자외가구,133186.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,300~400만원 미만,근로자외가구,183648.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,400~500만원 미만,근로자외가구,226283.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,500~600만원 미만,근로자외가구,264726.0
2021,12 기타 상품 및 서비스,12,기타 상품 및 서비스,102.0,600만원이상 ~ 700미만,근로자외가구,386781.5
2012,0 총지수,0,소비지출,91.815,전체,전체가구,2156687.0
2012,0 총지수,0,소비지출,91.815,100만원 미만,전체가구,703973.0
2012,0 총지수,0,소비지출,91.815,100~200만원 미만,전체가구,1216505.0
2012,0 총지수,0,소비지출,91.815,200~300만원 미만,전체가구,1776179.0
2012,0 총지수,0,소비지출,91.815,300~400만원 미만,전체가구,2256258.0
2012,0 총지수,0,소비지출,91.815,400~500만원 미만,전체가구,2702635.0
2012,0 총지수,0,소비지출,91.815,500~600만원 미만,전체가구,3081337.0
2012,0 총지수,0,소비지출,91.815,600만원이상 ~ 700미만,전체가구,3891442.0
2012,0 총지수,0,소비지출,91.815,전체,근로자가구,2383632.0
2012,0 총지수,0,소비지출,91.815,100만원 미만,근로자가구,688454.0
2012,0 총지수,0,소비지출,91.815,100~200만원 미만,근로자가구,1217138.0
2012,0 총지수,0,소비지출,91.815,200~300만원 미만,근로자가구,1788894.0
2012,0 총지수,0,소비지출,91.815,300~400만원 미만,근로자가구,2250529.0
2012,0 총지수,0,소비지출,91.815,400~500만원 미만,근로자가구,2665503.0
2012,0 총지수,0,소비지출,91.815,500~600만원 미만,근로자가구,3063713.0
2012,0 총지수,0,소비지출,91.815,600만원이상 ~ 700미만,근로자가구,3886885.0
2012,0 총지수,0,소비지출,91.815,전체,근로자외가구,1836425.0
2012,0 총지수,0,소비지출,91.815,100만원 미만,근로자외가구,707913.0
2012,0 총지수,0,소비지출,91.815,100~200만원 미만,근로자외가구,1215815.0
2012,0 총지수,0,소비지출,91.815,200~300만원 미만,근로자외가구,1754483.0
2012,0 총지수,0,소비지출,91.815,300~400만원 미만,근로자외가구,2266611.0
2012,0 총지수,0,소비지출,91.815,400~500만원 미만,근로자외가구,2776310.0
2012,0 총지수,0,소비지출,91.815,500~600만원 미만,근로자외가구,3131645.0
2012,0 총지수,0,소비지출,91.815,600만원이상 ~ 700미만,근로자외가구,3903858.0
2013,0 총지수,0,소비지출,93.01,전체,전체가구,2166619.0
2013,0 총지수,0,소비지출,93.01,100만원 미만,전체가구,692591.0
2013,0 총지수,0,소비지출,93.01,100~200만원 미만,전체가구,1154816.0
2013,0 총지수,0,소비지출,93.01,200~300만원 미만,전체가구,1783751.0
2013,0 총지수,0,소비지출,93.01,300~400만원 미만,전체가구,2212602.0
2013,0 총지수,0,소비지출,93.01,400~500만원 미만,전체가구,2753299.0
2013,0 총지수,0,소비지출,93.01,500~600만원 미만,전체가구,3054079.0
2013,0 총지수,0,소비지출,93.01,600만원이상 ~ 700미만,전체가구,3827251.0
2013,0 총지수,0,소비지출,93.01,전체,근로자가구,2419716.0
2013,0 총지수,0,소비지출,93.01,100만원 미만,근로자가구,698909.0
2013,0 총지수,0,소비지출,93.01,100~200만원 미만,근로자가구,1149260.0
2013,0 총지수,0,소비지출,93.01,200~300만원 미만,근로자가구,1770768.0
2013,0 총지수,0,소비지출,93.01,300~400만원 미만,근로자가구,2204354.0
2013,0 총지수,0,소비지출,93.01,400~500만원 미만,근로자가구,2734016.0
2013,0 총지수,0,소비지출,93.01,500~600만원 미만,근로자가구,3081713.0
2013,0 총지수,0,소비지출,93.01,600만원이상 ~ 700미만,근로자가구,3812853.0
2013,0 총지수,0,소비지출,93.01,전체,근로자외가구,1809051.0
2013,0 총지수,0,소비지출,93.01,100만원 미만,근로자외가구,691174.0
2013,0 총지수,0,소비지출,93.01,100~200만원 미만,근로자외가구,1160355.0
2013,0 총지수,0,소비지출,93.01,200~300만원 미만,근로자외가구,1805554.0
2013,0 총지수,0,소비지출,93.01,300~400만원 미만,근로자외가구,2227021.0
2013,0 총지수,0,소비지출,93.01,400~500만원 미만,근로자외가구,2793694.0
2013,0 총지수,0,소비지출,93.01,500~600만원 미만,근로자외가구,2975550.0
2013,0 총지수,0,소비지출,93.01,600만원이상 ~ 700미만,근로자외가구,3871616.0
2014,0 총지수,0,소비지출,94.196,전체,전체가구,2206337.0
2014,0 총지수,0,소비지출,94.196,100만원 미만,전체가구,691723.0
2014,0 총지수,0,소비지출,94.196,100~200만원 미만,전체가구,1144147.0
2014,0 총지수,0,소비지출,94.196,200~300만원 미만,전체가구,1760757.0
2014,0 총지수,0,소비지출,94.196,300~400만원 미만,전체가구,2272633.0
2014,0 총지수,0,소비지출,94.196,400~500만원 미만,전체가구,2680943.0
2014,0 총지수,0,소비지출,94.196,500~600만원 미만,전체가구,3089169.0
2014,0 총지수,0,소비지출,94.196,600만원이상 ~ 700미만,전체가구,3969335.0
2014,0 총지수,0,소비지출,94.196,전체,근로자가구,2471187.0
2014,0 총지수,0,소비지출,94.196,100만원 미만,근로자가구,614545.0
2014,0 총지수,0,소비지출,94.196,100~200만원 미만,근로자가구,1127458.0
2014,0 총지수,0,소비지출,94.196,200~300만원 미만,근로자가구,1755216.0
2014,0 총지수,0,소비지출,94.196,300~400만원 미만,근로자가구,2296093.0
